reference_name,target_name,reference_network,induced_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,truncated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000001045,BIOMD0000000500,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","1427896: 3 species, 2 reactions
  DNA52: DNA_111 -> DNA_1B11
  DNA54: DNA_1B11 -> DNA_1B1B1","{""species_names"": {""Infected"": ""DNA_1B11"", ""Recovered"": ""DNA_1B1B1"", ""Susceptible"": ""DNA_111""}, ""reaction_names"": {""Susceptible_to_Infected"": ""DNA52"", ""Infected_to_Recovered"": ""DNA54""}}",2,False,,,,,0.4118809891989855,0.41314308011961953
BIOMD0000001045,BIOMD0000000503,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","6422798: 3 species, 2 reactions
  GPM: P3G -> P2G
  ENO: P2G -> PEP","{""species_names"": {""Infected"": ""P2G"", ""Recovered"": ""PEP"", ""Susceptible"": ""P3G""}, ""reaction_names"": {""Susceptible_to_Infected"": ""GPM"", ""Infected_to_Recovered"": ""ENO""}}",1,False,,,,,0.6331019429148864,0.6345877512875466
BIOMD0000001045,BIOMD0000000067,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","6305830: 3 species, 2 reactions
  V_Acs: OAc -> AcCoA
  V_Pta: AcCoA -> AcP","{""species_names"": {""Infected"": ""AcCoA"", ""Recovered"": ""AcP"", ""Susceptible"": ""OAc""}, ""reaction_names"": {""Susceptible_to_Infected"": ""V_Acs"", ""Infected_to_Recovered"": ""V_Pta""}}",5,False,,,,,0.3184422547374054,0.31949889820101085
BIOMD0000001045,BIOMD0000000513,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","6156883: 3 species, 2 reactions
  PGAM_c: _3PGA_c -> _2PGA_c
  ENO_c: _2PGA_c -> PEP_c","{""species_names"": {""Infected"": ""_2PGA_c"", ""Recovered"": ""PEP_c"", ""Susceptible"": ""_3PGA_c""}, ""reaction_names"": {""Susceptible_to_Infected"": ""PGAM_c"", ""Infected_to_Recovered"": ""ENO_c""}}",3,False,,,,,0.4616772245119848,0.4630247508101888
BIOMD0000001045,BIOMD0000000540,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","5528002: 3 species, 2 reactions
  re1: s22 -> s4
  re3: s4 -> s11","{""species_names"": {""Infected"": ""s4"", ""Recovered"": ""s11"", ""Susceptible"": ""s22""}, ""reaction_names"": {""Susceptible_to_Infected"": ""re1"", ""Infected_to_Recovered"": ""re3""}}",1,False,,,,,0.27703439999724777,0.2779829158631415
BIOMD0000001045,BIOMD0000000786,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","6698569: 3 species, 2 reactions
  IKKn_activation: IKK_neutral -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact","{""species_names"": {""Infected"": ""IKK_active"", ""Recovered"": ""IKK_inact"", ""Susceptible"": ""IKK_neutral""}, ""reaction_names"": {""Susceptible_to_Infected"": ""IKKn_activation"", ""Infected_to_Recovered"": ""IKKa_spon_inactivation""}}",4,False,,,,,0.6108111516241602,0.6122946963263096
BIOMD0000001045,BIOMD0000001017,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","3642363: 3 species, 2 reactions
  C3bB_conformational_change: C3bB_closed -> C3bB_open
  C3_convertase_formation: C3bB_open -> C3bBb","{""species_names"": {""Infected"": ""C3bB_open"", ""Recovered"": ""C3bBb"", ""Susceptible"": ""C3bB_closed""}, ""reaction_names"": {""Susceptible_to_Infected"": ""C3bB_conformational_change"", ""Infected_to_Recovered"": ""C3_convertase_formation""}}",1,False,,,,,0.3574784745973204,0.3586277115544526
BIOMD0000001045,BIOMD0000000108,"BIOMD0000001045: 3 species, 2 reactions
  Susceptible_to_Infected: Susceptible -> Infected
  Infected_to_Recovered: Infected -> Recovered","9173686: 3 species, 2 reactions
  reaction_8: species_0000008 -> species_0000011
  reaction_12: species_0000011 -> species_0000007","{""species_names"": {""Infected"": ""species_0000011"", ""Recovered"": ""species_0000007"", ""Susceptible"": ""species_0000008""}, ""reaction_names"": {""Susceptible_to_Infected"": ""reaction_8"", ""Infected_to_Recovered"": ""reaction_12""}}",1,False,,,,,0.3942788949647589,0.3955066181400715
BIOMD0000001048,BIOMD0000000872,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","9509632: 3 species, 6 reactions
  re9: s12 -> s13
  re14: s13 -> 
  re11:  -> s14
  Production_of_HPV_due_to_HPV_self_proliferating:  -> s14
  re25: s12 -> 2.0 s12
  re17: s13 -> ","{""species_names"": {""Ttum"": ""s12"", ""Tplas"": ""s13"", ""Tnew"": ""s14""}, ""reaction_names"": {""migration_to_bloodstream"": ""re9"", ""clearance"": ""re14"", ""cell_attachment_to_new_tumor"": ""re11"", ""new_tumor_auto_amplification"": ""Production_of_HPV_due_to_HPV_self_proliferating"", ""old_tumor_auto_amplification"": ""re25"", ""cell_detachment"": ""re17""}}",4,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000089,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","4519970: 3 species, 6 reactions
  reaction_31: cTc -> cTn
  reaction_38: cTn -> 
  reaction_25:  -> cAm
  reaction_26:  -> cAm
  reaction_30:  -> cTc
  reaction_34: cTn -> ","{""species_names"": {""Ttum"": ""cTc"", ""Tplas"": ""cTn"", ""Tnew"": ""cAm""}, ""reaction_names"": {""migration_to_bloodstream"": ""reaction_31"", ""clearance"": ""reaction_38"", ""cell_attachment_to_new_tumor"": ""reaction_25"", ""new_tumor_auto_amplification"": ""reaction_26"", ""old_tumor_auto_amplification"": ""reaction_30"", ""cell_detachment"": ""reaction_34""}}",2,True,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000801,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","7764641: 3 species, 6 reactions
  glucose_s_b: S -> B
  glioma_consumption: B -> 
  immune_growth:  -> I
  immune_recruitment:  -> I
  glucose_intake:  -> S
  glucose_consumption_b: B -> ","{""species_names"": {""Ttum"": ""S"", ""Tplas"": ""B"", ""Tnew"": ""I""}, ""reaction_names"": {""migration_to_bloodstream"": ""glucose_s_b"", ""clearance"": ""glioma_consumption"", ""cell_attachment_to_new_tumor"": ""immune_growth"", ""new_tumor_auto_amplification"": ""immune_recruitment"", ""old_tumor_auto_amplification"": ""glucose_intake"", ""cell_detachment"": ""glucose_consumption_b""}}",4,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000817,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","5617382: 3 species, 6 reactions
  Tumor_Cell_U_infection: Uninfected_Tumor_Cell_U -> Infected_Cancer_Cell_I
  Infected_Tumor_Cell_I_death: Infected_Cancer_Cell_I -> 
  Treatment_with_virus:  -> Oncolytic_Adenovirus_V
  Release_of_virus:  -> Oncolytic_Adenovirus_V
  Tumor_cell_U_exponential_growth:  -> Uninfected_Tumor_Cell_U
  Infected_Tumor_Cell_I_elimination: Infected_Cancer_Cell_I -> ","{""species_names"": {""Ttum"": ""Uninfected_Tumor_Cell_U"", ""Tplas"": ""Infected_Cancer_Cell_I"", ""Tnew"": ""Oncolytic_Adenovirus_V""}, ""reaction_names"": {""migration_to_bloodstream"": ""Tumor_Cell_U_infection"", ""clearance"": ""Infected_Tumor_Cell_I_death"", ""cell_attachment_to_new_tumor"": ""Treatment_with_virus"", ""new_tumor_auto_amplification"": ""Release_of_virus"", ""old_tumor_auto_amplification"": ""Tumor_cell_U_exponential_growth"", ""cell_detachment"": ""Infected_Tumor_Cell_I_elimination""}}",8,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000848,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","2344466: 3 species, 6 reactions
  Uninfected_Infection: T -> I
  Infected_Death: I -> 
  IFN_G_Production_CTLs:  -> F_2
  IFN_G_Production_NK:  -> F_2
  Uninfected_Death:  -> T
  Infected_Killing_Immune: I -> ","{""species_names"": {""Ttum"": ""T"", ""Tplas"": ""I"", ""Tnew"": ""F_2""}, ""reaction_names"": {""migration_to_bloodstream"": ""Uninfected_Infection"", ""clearance"": ""Infected_Death"", ""cell_attachment_to_new_tumor"": ""IFN_G_Production_CTLs"", ""new_tumor_auto_amplification"": ""IFN_G_Production_NK"", ""old_tumor_auto_amplification"": ""Uninfected_Death"", ""cell_detachment"": ""Infected_Killing_Immune""}}",16,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000476,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","1842224: 3 species, 6 reactions
  reaction_31: cTc -> cTn
  reaction_38: cTn -> 
  reaction_26:  -> cAm
  reaction_25:  -> cAm
  reaction_30:  -> cTc
  reaction_34: cTn -> ","{""species_names"": {""Ttum"": ""cTc"", ""Tplas"": ""cTn"", ""Tnew"": ""cAm""}, ""reaction_names"": {""migration_to_bloodstream"": ""reaction_31"", ""clearance"": ""reaction_38"", ""cell_attachment_to_new_tumor"": ""reaction_26"", ""new_tumor_auto_amplification"": ""reaction_25"", ""old_tumor_auto_amplification"": ""reaction_30"", ""cell_detachment"": ""reaction_34""}}",1,True,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000687,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","1663689: 3 species, 6 reactions
  Infection_1: x_0 -> y_0
  Infected_cell_death_1: y_0 -> 
  Precursor_T_cell_differentiation_2:  -> z_a
  Infection_induced_CTL_proliferation_stimulation:  -> z_a
  Host_cell_proliferation:  -> x_0
  CTL_induced_infected_cell_death_1: y_0 -> ","{""species_names"": {""Ttum"": ""x_0"", ""Tplas"": ""y_0"", ""Tnew"": ""z_a""}, ""reaction_names"": {""migration_to_bloodstream"": ""Infection_1"", ""clearance"": ""Infected_cell_death_1"", ""cell_attachment_to_new_tumor"": ""Precursor_T_cell_differentiation_2"", ""new_tumor_auto_amplification"": ""Infection_induced_CTL_proliferation_stimulation"", ""old_tumor_auto_amplification"": ""Host_cell_proliferation"", ""cell_detachment"": ""CTL_induced_infected_cell_death_1""}}",4,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000816,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","8964702: 3 species, 6 reactions
  Tumor_Cell_U_infection: Uninfected_Tumor_Cell_U -> Infected_Cancer_Cell_I
  Infected_Tumor_Cell_I_death: Infected_Cancer_Cell_I -> 
  Treatment_with_virus:  -> Oncolytic_Adenovirus_V
  Release_of_virus:  -> Oncolytic_Adenovirus_V
  Tumor_cell_U_exponential_growth:  -> Uninfected_Tumor_Cell_U
  Infected_Tumor_Cell_I_elimination: Infected_Cancer_Cell_I -> ","{""species_names"": {""Ttum"": ""Uninfected_Tumor_Cell_U"", ""Tplas"": ""Infected_Cancer_Cell_I"", ""Tnew"": ""Oncolytic_Adenovirus_V""}, ""reaction_names"": {""migration_to_bloodstream"": ""Tumor_Cell_U_infection"", ""clearance"": ""Infected_Tumor_Cell_I_death"", ""cell_attachment_to_new_tumor"": ""Treatment_with_virus"", ""new_tumor_auto_amplification"": ""Release_of_virus"", ""old_tumor_auto_amplification"": ""Tumor_cell_U_exponential_growth"", ""cell_detachment"": ""Infected_Tumor_Cell_I_elimination""}}",16,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000001059,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","6257048: 3 species, 6 reactions
  cleavage_of_procaspase_3_into_caspase_3: pc3 -> c3
  caspase_3_proteolysis: c3 -> 
  activation_of_cascade_controled_by_caspase_3:  -> cascade
  Auto_amplification_of_cascade:  -> cascade
  Production_of_procaspase_3:  -> pc3
  Degradation_of_caspas_3: c3 -> ","{""species_names"": {""Ttum"": ""pc3"", ""Tplas"": ""c3"", ""Tnew"": ""cascade""}, ""reaction_names"": {""migration_to_bloodstream"": ""cleavage_of_procaspase_3_into_caspase_3"", ""clearance"": ""caspase_3_proteolysis"", ""cell_attachment_to_new_tumor"": ""activation_of_cascade_controled_by_caspase_3"", ""new_tumor_auto_amplification"": ""Auto_amplification_of_cascade"", ""old_tumor_auto_amplification"": ""Production_of_procaspase_3"", ""cell_detachment"": ""Degradation_of_caspas_3""}}",4,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000688,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","5259252: 3 species, 6 reactions
  Infection_1: x -> y_0
  Infected_cell_death_1: y_0 -> 
  Precursor_T_cell_differentiation_2:  -> z_a
  Infection_induced_CTL_proliferation_stimulation:  -> z_a
  Host_cell_proliferation:  -> x
  CTL_induced_infected_cell_death_1: y_0 -> ","{""species_names"": {""Ttum"": ""x"", ""Tplas"": ""y_0"", ""Tnew"": ""z_a""}, ""reaction_names"": {""migration_to_bloodstream"": ""Infection_1"", ""clearance"": ""Infected_cell_death_1"", ""cell_attachment_to_new_tumor"": ""Precursor_T_cell_differentiation_2"", ""new_tumor_auto_amplification"": ""Infection_induced_CTL_proliferation_stimulation"", ""old_tumor_auto_amplification"": ""Host_cell_proliferation"", ""cell_detachment"": ""CTL_induced_infected_cell_death_1""}}",24,False,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000350,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","6715753: 3 species, 6 reactions
  reaction_21: toc1luc_1 -> toc1luc_2
  reaction_22: toc1luc_2 -> 
  reaction_14:  -> luc_mrna
  reaction_25:  -> luc_mrna
  reaction_20:  -> toc1luc_1
  reaction_24: toc1luc_2 -> ","{""species_names"": {""Ttum"": ""toc1luc_1"", ""Tplas"": ""toc1luc_2"", ""Tnew"": ""luc_mrna""}, ""reaction_names"": {""migration_to_bloodstream"": ""reaction_21"", ""clearance"": ""reaction_22"", ""cell_attachment_to_new_tumor"": ""reaction_14"", ""new_tumor_auto_amplification"": ""reaction_25"", ""old_tumor_auto_amplification"": ""reaction_20"", ""cell_detachment"": ""reaction_24""}}",2,True,,,,,0.0,0.0
BIOMD0000001048,BIOMD0000000711,"BIOMD0000001048: 3 species, 6 reactions
  migration_to_bloodstream: Ttum -> Tplas
  clearance: Tplas -> 
  cell_attachment_to_new_tumor:  -> Tnew
  new_tumor_auto_amplification:  -> Tnew
  old_tumor_auto_amplification:  -> Ttum
  cell_detachment: Tplas -> ","1030898: 3 species, 6 reactions
  Infection_of_Healthy_Epithelial_cells_by__V: Healthy_Epithelial_cells__H -> Infected_Epithelial_cells__I
  Degradation_of_Infected_Epithelial_cells___E: Infected_Epithelial_cells__I -> 
  Synthesis_of_Interferons__F___M:  -> Interferons__F
  Synthesis_of_Interferons__F___I:  -> Interferons__F
  Regeneration_of_Healthy_Epithelial_cells__H:  -> Healthy_Epithelial_cells__H
  Degradation_of_Infected_Epithelial_cells___Cytopathicity_of_V: Infected_Epithelial_cells__I -> ","{""species_names"": {""Ttum"": ""Healthy_Epithelial_cells__H"", ""Tplas"": ""Infected_Epithelial_cells__I"", ""Tnew"": ""Interferons__F""}, ""reaction_names"": {""migration_to_bloodstream"": ""Infection_of_Healthy_Epithelial_cells_by__V"", ""clearance"": ""Degradation_of_Infected_Epithelial_cells___E"", ""cell_attachment_to_new_tumor"": ""Synthesis_of_Interferons__F___M"", ""new_tumor_auto_amplification"": ""Synthesis_of_Interferons__F___I"", ""old_tumor_auto_amplification"": ""Regeneration_of_Healthy_Epithelial_cells__H"", ""cell_detachment"": ""Degradation_of_Infected_Epithelial_cells___Cytopathicity_of_V""}}",4,False,,,,,0.0,0.0
BIOMD0000001056,BIOMD0000000294,"BIOMD0000001056: 3 species, 5 reactions
  Proliferation_of_early_B_cells:  -> C1
  transition_from_early_B_cells_to_intermediate_B_cells: C1 -> C2
  Proliferation_of_intermediate_B_cells:  -> C2
  Transition_of_intermediate_B_cells_to_late_B_cells: C2 -> C3
  Blood_transition_of_late_B_cells: C3 -> ","294069: 3 species, 5 reactions
  r2:  -> V
  r26: V -> S
  r1:  -> S
  r13: S -> I1
  r5: I1 -> ","{""species_names"": {""C1"": ""V"", ""C2"": ""S"", ""C3"": ""I1""}, ""reaction_names"": {""Proliferation_of_early_B_cells"": ""r2"", ""transition_from_early_B_cells_to_intermediate_B_cells"": ""r26"", ""Proliferation_of_intermediate_B_cells"": ""r1"", ""Transition_of_intermediate_B_cells_to_late_B_cells"": ""r13"", ""Blood_transition_of_late_B_cells"": ""r5""}}",2,False,,,,,0.0004159301179633701,0.0004159301179633701
BIOMD0000001056,BIOMD0000001033,"BIOMD0000001056: 3 species, 5 reactions
  Proliferation_of_early_B_cells:  -> C1
  transition_from_early_B_cells_to_intermediate_B_cells: C1 -> C2
  Proliferation_of_intermediate_B_cells:  -> C2
  Transition_of_intermediate_B_cells_to_late_B_cells: C2 -> C3
  Blood_transition_of_late_B_cells: C3 -> ","4332821: 3 species, 5 reactions
  M1_activation_growth:  -> M1_macrophages
  M1_polarisation: M1_macrophages -> Uninfected_M2_macrophages
  M2_activation_growth:  -> Uninfected_M2_macrophages
  M2_infection: Uninfected_M2_macrophages -> Infected_M2_macrophages
  infected_M2_lysis: Infected_M2_macrophages -> ","{""species_names"": {""C1"": ""M1_macrophages"", ""C2"": ""Uninfected_M2_macrophages"", ""C3"": ""Infected_M2_macrophages""}, ""reaction_names"": {""Proliferation_of_early_B_cells"": ""M1_activation_growth"", ""transition_from_early_B_cells_to_intermediate_B_cells"": ""M1_polarisation"", ""Proliferation_of_intermediate_B_cells"": ""M2_activation_growth"", ""Transition_of_intermediate_B_cells_to_late_B_cells"": ""M2_infection"", ""Blood_transition_of_late_B_cells"": ""infected_M2_lysis""}}",1,False,,,,,0.00020798668821286892,0.00020798668821286892
BIOMD0000001056,BIOMD0000000810,"BIOMD0000001056: 3 species, 5 reactions
  Proliferation_of_early_B_cells:  -> C1
  transition_from_early_B_cells_to_intermediate_B_cells: C1 -> C2
  Proliferation_of_intermediate_B_cells:  -> C2
  Transition_of_intermediate_B_cells_to_late_B_cells: C2 -> C3
  Blood_transition_of_late_B_cells: C3 -> ","7468267: 3 species, 5 reactions
  growth_of_Cancer_Stem_Cells_S:  -> Cancer_Stem_Cells_S
  symmetric_differentiation_of_Cancer_Stem_Cells_S: Cancer_Stem_Cells_S -> Cancer_Cells_C
  asymmetric_differentiation_of_Cancer_Stem_Cells_S: Cancer_Stem_Cells_S -> Cancer_Stem_Cells_S + Cancer_Cells_C
  mutation_of_Cancer_Cells_C: Cancer_Cells_C -> Resistant_Cancer_Cells_C_R
  natural_death_of_Resistant_Cancer_Cells_CR: Resistant_Cancer_Cells_C_R -> ","{""species_names"": {""C1"": ""Cancer_Stem_Cells_S"", ""C2"": ""Cancer_Cells_C"", ""C3"": ""Resistant_Cancer_Cells_C_R""}, ""reaction_names"": {""Proliferation_of_early_B_cells"": ""growth_of_Cancer_Stem_Cells_S"", ""transition_from_early_B_cells_to_intermediate_B_cells"": ""symmetric_differentiation_of_Cancer_Stem_Cells_S"", ""Proliferation_of_intermediate_B_cells"": ""asymmetric_differentiation_of_Cancer_Stem_Cells_S"", ""Transition_of_intermediate_B_cells_to_late_B_cells"": ""mutation_of_Cancer_Cells_C"", ""Blood_transition_of_late_B_cells"": ""natural_death_of_Resistant_Cancer_Cells_CR""}}",12,False,,,,,0.000847674442666646,0.000847674442666646
